config,file,n,k,alpha,construct_mode,ls_mode,reactive_alphas,reactive_block,sample_size,iterations,time_limit_s,timed_out,max_value,size,feasible,time_s,time_to_solution_s,elements
GRASP_alpha=0.050000,spherical_4d3c.i,400,3,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,false,-0.560452,3,true,485,485,334 82 235
GRASP_FI_alpha=0.050000,spherical_4d3c.i,400,3,0.0500,STANDARD,FIRST_IMPROVING,,,,10000,10,false,-0.560452,3,true,200,200,82 235 334
RPG_p=20,spherical_4d3c.i,400,3,-1.0000,RPG,BEST_IMPROVING,,,20,10000,10,false,-0.560452,3,true,304,304,82 235 334
GRASP_POP_alpha=0.050000,spherical_4d3c.i,400,3,0.0500,STANDARD+POP,BEST_IMPROVING,,,,10000,10,false,-0.560452,3,true,216,216,235 334 82
GRASP_WLS_alpha=0.050000,spherical_4d3c.i,400,3,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,true,-0.566638,3,true,10009,8791,246 29 334
GRASP_alpha=0.050000,spherical_4d3c.i,400,4,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,false,-0.333503,4,true,121,121,16 334 219 126
GRASP_FI_alpha=0.050000,spherical_4d3c.i,400,4,0.0500,STANDARD,FIRST_IMPROVING,,,,10000,10,false,-0.333503,4,true,105,105,16 126 219 334
RPG_p=20,spherical_4d3c.i,400,4,-1.0000,RPG,BEST_IMPROVING,,,20,10000,10,false,-0.333503,4,true,106,106,219 16 334 126
GRASP_POP_alpha=0.050000,spherical_4d3c.i,400,4,0.0500,STANDARD+POP,BEST_IMPROVING,,,,10000,10,false,-0.333503,4,true,140,140,16 219 334 126
GRASP_WLS_alpha=0.050000,spherical_4d3c.i,400,4,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,true,-0.347481,4,true,10017,646,266 97 334 174
GRASP_alpha=0.050000,spherical_4d3c.i,400,5,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,false,-0.315834,5,true,1266,1266,334 169 16 219 142
GRASP_FI_alpha=0.050000,spherical_4d3c.i,400,5,0.0500,STANDARD,FIRST_IMPROVING,,,,10000,10,false,-0.315834,5,true,246,246,142 169 219 334 16
RPG_p=20,spherical_4d3c.i,400,5,-1.0000,RPG,BEST_IMPROVING,,,20,10000,10,false,-0.315834,5,true,682,682,334 16 219 169 142
GRASP_POP_alpha=0.050000,spherical_4d3c.i,400,5,0.0500,STANDARD+POP,BEST_IMPROVING,,,,10000,10,true,-0.317516,5,true,10071,211,16 219 126 390 319
GRASP_WLS_alpha=0.050000,spherical_4d3c.i,400,5,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,true,-0.329453,5,true,10008,470,125 346 36 219 172
GRASP_alpha=0.050000,spherical_4d3c.i,400,6,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,false,-0.299777,6,true,367,367,169 16 234 334 142 210
GRASP_FI_alpha=0.050000,spherical_4d3c.i,400,6,0.0500,STANDARD,FIRST_IMPROVING,,,,10000,10,false,-0.299777,6,true,1568,1568,334 142 169 210 234 16
RPG_p=20,spherical_4d3c.i,400,6,-1.0000,RPG,BEST_IMPROVING,,,20,10000,10,false,-0.299777,6,true,1236,1236,16 169 210 334 234 142
GRASP_POP_alpha=0.050000,spherical_4d3c.i,400,6,0.0500,STANDARD+POP,BEST_IMPROVING,,,,10000,10,true,-0.299847,6,true,10175,4130,16 319 390 219 169 142
GRASP_WLS_alpha=0.050000,spherical_4d3c.i,400,6,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,true,-0.305210,6,true,10015,2738,296 97 334 169 234 178
GRASP_alpha=0.050000,spherical_4d3c.i,400,20,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,true,-0.186011,20,true,16604,16604,244 71 273 104 129 283 226 184 69 103 142 399 319 217 253 17 347 395 355 79
GRASP_FI_alpha=0.050000,spherical_4d3c.i,400,20,0.0500,STANDARD,FIRST_IMPROVING,,,,10000,10,true,-0.186011,20,true,10036,10036,319 347 273 79 69 17 103 104 129 217 253 283 244 226 355 395 399 71 142 184
RPG_p=20,spherical_4d3c.i,400,20,-1.0000,RPG,BEST_IMPROVING,,,20,10000,10,false,-0.185935,20,true,17799,17799,69 316 382 129 244 103 79 17 71 104 273 322 283 217 253 142 226 371 307 184
GRASP_POP_alpha=0.050000,spherical_4d3c.i,400,20,0.0500,STANDARD+POP,BEST_IMPROVING,,,,10000,10,true,-0.186393,20,true,18667,18667,142 319 399 152 347 273 132 137 217 283 253 69 316 392 367 13 226 244 52 88
GRASP_WLS_alpha=0.050000,spherical_4d3c.i,400,20,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,true,-0.192765,20,true,10222,2014,209 88 319 126 255 370 61 244 178 124 303 395 389 152 137 228 52 69 253 283
GRASP_alpha=0.050000,spherical_4d3c.i,400,25,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,true,-0.168626,25,true,19552,19552,51 250 137 7 307 363 280 79 273 120 41 290 52 314 78 253 244 129 316 382 103 371 377 178 188
GRASP_FI_alpha=0.050000,spherical_4d3c.i,400,25,0.0500,STANDARD,FIRST_IMPROVING,,,,10000,10,true,-0.168236,25,true,10882,10882,301 103 382 273 52 41 7 51 79 78 109 188 137 120 189 227 238 244 250 253 226 307 315 316 322
RPG_p=20,spherical_4d3c.i,400,25,-1.0000,RPG,BEST_IMPROVING,,,20,10000,10,true,-0.167529,25,true,14874,14874,184 7 399 316 41 273 283 129 347 52 253 244 78 392 51 142 290 315 301 202 103 385 79 228 104
GRASP_POP_alpha=0.050000,spherical_4d3c.i,400,25,0.0500,STANDARD+POP,BEST_IMPROVING,,,,10000,10,true,-0.167661,25,true,19817,19817,253 273 371 283 399 152 244 132 377 20 2 137 180 195 202 52 178 41 316 392 228 290 385 397 88
GRASP_WLS_alpha=0.050000,spherical_4d3c.i,400,25,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,true,-0.174407,25,true,10261,1328,233 58 315 174 234 97 373 378 169 69 104 286 190 307 301 273 188 399 79 228 316 290 13 382 259
GRASP_alpha=0.050000,synthetic_control.i,600,3,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,false,-7.105057,3,true,123,123,361 2 293
GRASP_FI_alpha=0.050000,synthetic_control.i,600,3,0.0500,STANDARD,FIRST_IMPROVING,,,,10000,10,false,-7.105057,3,true,60,60,361 293 2
RPG_p=20,synthetic_control.i,600,3,-1.0000,RPG,BEST_IMPROVING,,,20,10000,10,false,-7.105057,3,true,163,163,361 2 293
GRASP_POP_alpha=0.050000,synthetic_control.i,600,3,0.0500,STANDARD+POP,BEST_IMPROVING,,,,10000,10,false,-7.105057,3,true,105,105,361 293 2
GRASP_WLS_alpha=0.050000,synthetic_control.i,600,3,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,true,-7.105057,3,true,10013,527,2 361 293
GRASP_alpha=0.050000,synthetic_control.i,600,4,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,false,-7.005453,4,true,180,180,2 361 293 135
GRASP_FI_alpha=0.050000,synthetic_control.i,600,4,0.0500,STANDARD,FIRST_IMPROVING,,,,10000,10,false,-7.005453,4,true,159,159,2 293 135 361
RPG_p=20,synthetic_control.i,600,4,-1.0000,RPG,BEST_IMPROVING,,,20,10000,10,false,-7.005453,4,true,252,252,135 2 293 361
GRASP_POP_alpha=0.050000,synthetic_control.i,600,4,0.0500,STANDARD+POP,BEST_IMPROVING,,,,10000,10,false,-7.005453,4,true,134,134,361 293 2 135
GRASP_WLS_alpha=0.050000,synthetic_control.i,600,4,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,true,-7.005453,4,true,10034,2593,2 361 293 135
GRASP_alpha=0.050000,synthetic_control.i,600,5,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,false,-6.925285,5,true,226,226,2 361 267 135 14
GRASP_FI_alpha=0.050000,synthetic_control.i,600,5,0.0500,STANDARD,FIRST_IMPROVING,,,,10000,10,false,-6.925285,5,true,281,281,2 361 135 267 14
RPG_p=20,synthetic_control.i,600,5,-1.0000,RPG,BEST_IMPROVING,,,20,10000,10,false,-6.925285,5,true,450,450,2 361 135 14 267
GRASP_POP_alpha=0.050000,synthetic_control.i,600,5,0.0500,STANDARD+POP,BEST_IMPROVING,,,,10000,10,false,-6.925285,5,true,301,301,361 2 135 14 267
GRASP_WLS_alpha=0.050000,synthetic_control.i,600,5,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,true,-6.925285,5,true,10025,1522,2 361 267 135 14
GRASP_alpha=0.050000,synthetic_control.i,600,6,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,true,-6.860733,6,true,10237,494,2 267 135 194 14 361
GRASP_FI_alpha=0.050000,synthetic_control.i,600,6,0.0500,STANDARD,FIRST_IMPROVING,,,,10000,10,true,-6.860733,6,true,10039,379,361 135 2 194 267 14
RPG_p=20,synthetic_control.i,600,6,-1.0000,RPG,BEST_IMPROVING,,,20,10000,10,true,-6.860733,6,true,10793,891,14 135 267 361 2 194
GRASP_POP_alpha=0.050000,synthetic_control.i,600,6,0.0500,STANDARD+POP,BEST_IMPROVING,,,,10000,10,true,-6.860733,6,true,10106,600,361 2 135 267 14 194
GRASP_WLS_alpha=0.050000,synthetic_control.i,600,6,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,true,-6.860733,6,true,10069,293,14 361 267 2 135 194
GRASP_alpha=0.050000,synthetic_control.i,600,20,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,true,-6.387997,20,true,13542,3359,2 293 344 135 106 194 267 396 16 498 422 356 103 14 318 555 248 341 390 268
GRASP_FI_alpha=0.050000,synthetic_control.i,600,20,0.0500,STANDARD,FIRST_IMPROVING,,,,10000,10,true,-6.388539,20,true,11679,8812,2 344 267 135 14 194 498 396 106 16 422 293 103 356 555 318 297 390 341 78
RPG_p=20,synthetic_control.i,600,20,-1.0000,RPG,BEST_IMPROVING,,,20,10000,10,true,-6.387997,20,true,19516,19516,356 14 135 268 341 2 106 293 344 103 498 422 16 248 555 194 318 396 390 267
GRASP_POP_alpha=0.050000,synthetic_control.i,600,20,0.0500,STANDARD+POP,BEST_IMPROVING,,,,10000,10,true,-6.390045,20,true,10581,10581,14 361 267 2 135 396 498 194 106 16 422 293 345 318 356 103 248 341 390 268
GRASP_WLS_alpha=0.050000,synthetic_control.i,600,20,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,true,-6.390170,20,true,10487,10487,2 361 267 135 14 114 498 396 106 16 422 293 345 318 194 297 126 356 341 390
GRASP_alpha=0.050000,synthetic_control.i,600,25,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,true,-6.282579,25,true,15445,15445,267 2 135 14 194 498 396 106 293 16 422 126 318 356 341 541 387 598 114 555 344 268 248 390 78
GRASP_FI_alpha=0.050000,synthetic_control.i,600,25,0.0500,STANDARD,FIRST_IMPROVING,,,,10000,10,true,-6.282579,25,true,15315,9732,2 293 135 194 267 106 498 422 396 14 16 126 318 356 341 114 390 598 541 387 268 248 555 344 78
RPG_p=20,synthetic_control.i,600,25,-1.0000,RPG,BEST_IMPROVING,,,20,10000,10,true,-6.282579,25,true,31682,31682,396 114 268 106 248 344 341 422 293 135 498 318 356 390 16 2 541 555 194 267 14 598 387 78 126
GRASP_POP_alpha=0.050000,synthetic_control.i,600,25,0.0500,STANDARD+POP,BEST_IMPROVING,,,,10000,10,true,-6.282579,25,true,10978,10978,2 267 135 194 14 498 106 16 396 422 293 126 356 318 341 390 114 248 387 598 555 344 541 78 268
GRASP_WLS_alpha=0.050000,synthetic_control.i,600,25,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,true,-6.287279,25,true,10215,4646,2 361 293 135 194 106 267 345 16 498 422 356 126 396 14 318 248 341 268 103 390 555 541 78 571
GRASP_alpha=0.050000,vowel2.i,528,3,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,false,-0.803448,3,true,652,652,135 231 503
GRASP_FI_alpha=0.050000,vowel2.i,528,3,0.0500,STANDARD,FIRST_IMPROVING,,,,10000,10,false,-0.803448,3,true,311,311,231 135 503
RPG_p=20,vowel2.i,528,3,-1.0000,RPG,BEST_IMPROVING,,,20,10000,10,false,-0.803448,3,true,1742,1742,231 503 135
GRASP_POP_alpha=0.050000,vowel2.i,528,3,0.0500,STANDARD+POP,BEST_IMPROVING,,,,10000,10,false,-0.803448,3,true,215,215,503 135 231
GRASP_WLS_alpha=0.050000,vowel2.i,528,3,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,true,-0.811628,3,true,10017,328,192 361 220
GRASP_alpha=0.050000,vowel2.i,528,4,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,false,-0.696164,4,true,1724,1724,372 155 253 488
GRASP_FI_alpha=0.050000,vowel2.i,528,4,0.0500,STANDARD,FIRST_IMPROVING,,,,10000,10,false,-0.696164,4,true,367,367,253 155 372 488
RPG_p=20,vowel2.i,528,4,-1.0000,RPG,BEST_IMPROVING,,,20,10000,10,false,-0.696164,4,true,368,368,253 155 372 488
GRASP_POP_alpha=0.050000,vowel2.i,528,4,0.0500,STANDARD+POP,BEST_IMPROVING,,,,10000,10,false,-0.696164,4,true,3281,3281,372 155 253 488
GRASP_WLS_alpha=0.050000,vowel2.i,528,4,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,true,-0.709456,4,true,10027,4435,135 41 331 107
GRASP_alpha=0.050000,vowel2.i,528,5,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,false,-0.603675,5,true,3145,3145,342 272 67 526 477
GRASP_FI_alpha=0.050000,vowel2.i,528,5,0.0500,STANDARD,FIRST_IMPROVING,,,,10000,10,false,-0.603675,5,true,407,407,67 272 342 477 526
RPG_p=20,vowel2.i,528,5,-1.0000,RPG,BEST_IMPROVING,,,20,10000,10,false,-0.603675,5,true,2296,2296,342 526 272 67 477
GRASP_POP_alpha=0.050000,vowel2.i,528,5,0.0500,STANDARD+POP,BEST_IMPROVING,,,,10000,10,false,-0.603675,5,true,1530,1530,67 272 342 526 477
GRASP_WLS_alpha=0.050000,vowel2.i,528,5,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,true,-0.608154,5,true,10008,4403,180 283 57 253 337
GRASP_alpha=0.050000,vowel2.i,528,6,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,false,-0.533483,6,true,6263,6263,500 62 342 371 268 57
GRASP_FI_alpha=0.050000,vowel2.i,528,6,0.0500,STANDARD,FIRST_IMPROVING,,,,10000,10,false,-0.533483,6,true,770,770,342 62 371 500 268 57
RPG_p=20,vowel2.i,528,6,-1.0000,RPG,BEST_IMPROVING,,,20,10000,10,false,-0.533483,6,true,811,811,268 342 371 500 57 62
GRASP_POP_alpha=0.050000,vowel2.i,528,6,0.0500,STANDARD+POP,BEST_IMPROVING,,,,10000,10,false,-0.533483,6,true,1173,1173,342 62 500 268 57 371
GRASP_WLS_alpha=0.050000,vowel2.i,528,6,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,true,-0.546023,6,true,10057,3649,483 232 462 115 242 526
GRASP_alpha=0.050000,vowel2.i,528,20,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,true,-0.273324,20,true,22640,22640,458 387 27 374 39 339 0 446 117 241 66 518 62 290 306 79 201 344 232 512
GRASP_FI_alpha=0.050000,vowel2.i,528,20,0.0500,STANDARD,FIRST_IMPROVING,,,,10000,10,true,-0.269849,20,true,15842,15842,309 66 11 106 131 201 156 290 295 339 344 349 374 425 442 446 496 39 512 27
RPG_p=20,vowel2.i,528,20,-1.0000,RPG,BEST_IMPROVING,,,20,10000,10,true,-0.272623,20,true,19635,19635,512 344 357 39 66 442 137 106 425 494 345 374 241 350 284 256 321 496 11 309
GRASP_POP_alpha=0.050000,vowel2.i,528,20,0.0500,STANDARD+POP,BEST_IMPROVING,,,,10000,10,true,-0.270532,20,true,23197,23197,66 11 27 321 333 290 428 374 309 460 446 39 9 106 496 442 350 425 131 512
GRASP_WLS_alpha=0.050000,vowel2.i,528,20,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,true,-0.284139,20,true,10090,2929,43 484 430 223 73 224 133 44 523 284 511 366 85 126 276 297 50 442 88 497
GRASP_alpha=0.050000,vowel2.i,528,25,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,true,-0.235508,25,true,30654,30654,323 425 496 295 349 286 387 217 494 321 442 408 339 66 399 11 106 422 357 241 140 345 325 355 256
GRASP_FI_alpha=0.050000,vowel2.i,528,25,0.0500,STANDARD,FIRST_IMPROVING,,,,10000,10,true,-0.232032,25,true,36619,36619,66 27 62 117 39 202 286 11 256 321 344 349 295 408 387 433 442 458 474 373 496 512 339 82 488
RPG_p=20,vowel2.i,528,25,-1.0000,RPG,BEST_IMPROVING,,,20,10000,10,true,-0.231811,25,true,38698,38698,62 339 442 408 117 433 66 387 458 27 295 349 137 286 39 11 344 496 494 241 512 202 157 256 321
GRASP_POP_alpha=0.050000,vowel2.i,528,25,0.0500,STANDARD+POP,BEST_IMPROVING,,,,10000,10,true,-0.235646,25,true,33066,33066,321 131 218 512 66 117 11 27 339 496 152 107 442 39 82 202 488 408 256 387 286 340 344 258 433
GRASP_WLS_alpha=0.050000,vowel2.i,528,25,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,true,-0.246476,25,true,10115,5844,520 394 179 430 39 404 166 367 84 11 69 323 380 276 393 66 286 521 288 497 19 433 107 438 58
GRASP_alpha=0.050000,wdbc.I,569,3,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,false,-3.991268,3,true,189,189,215 433 362
GRASP_FI_alpha=0.050000,wdbc.I,569,3,0.0500,STANDARD,FIRST_IMPROVING,,,,10000,10,false,-3.991268,3,true,134,134,215 362 433
RPG_p=20,wdbc.I,569,3,-1.0000,RPG,BEST_IMPROVING,,,20,10000,10,false,-3.991268,3,true,170,170,215 433 362
GRASP_POP_alpha=0.050000,wdbc.I,569,3,0.0500,STANDARD+POP,BEST_IMPROVING,,,,10000,10,false,-3.991268,3,true,175,175,215 433 362
GRASP_WLS_alpha=0.050000,wdbc.I,569,3,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,true,-4.003809,3,true,10023,161,362 433 81
GRASP_alpha=0.050000,wdbc.I,569,4,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,false,-3.840477,4,true,1211,1211,222 74 433 215
GRASP_FI_alpha=0.050000,wdbc.I,569,4,0.0500,STANDARD,FIRST_IMPROVING,,,,10000,10,false,-3.840477,4,true,2362,2362,74 215 222 433
RPG_p=20,wdbc.I,569,4,-1.0000,RPG,BEST_IMPROVING,,,20,10000,10,false,-3.840477,4,true,1578,1578,433 215 74 222
GRASP_POP_alpha=0.050000,wdbc.I,569,4,0.0500,STANDARD+POP,BEST_IMPROVING,,,,10000,10,true,-3.848442,4,true,10147,294,431 74 512 433
GRASP_WLS_alpha=0.050000,wdbc.I,569,4,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,true,-3.840887,4,true,10029,4757,204 433 74 229
GRASP_alpha=0.050000,wdbc.I,569,5,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,true,-3.714891,5,true,10589,375,74 516 215 300 222
GRASP_FI_alpha=0.050000,wdbc.I,569,5,0.0500,STANDARD,FIRST_IMPROVING,,,,10000,10,true,-3.714891,5,true,10046,386,74 215 222 516 300
RPG_p=20,wdbc.I,569,5,-1.0000,RPG,BEST_IMPROVING,,,20,10000,10,true,-3.714891,5,true,10076,6426,74 222 300 516 215
GRASP_POP_alpha=0.050000,wdbc.I,569,5,0.0500,STANDARD+POP,BEST_IMPROVING,,,,10000,10,true,-3.721472,5,true,10224,654,431 74 545 218 512
GRASP_WLS_alpha=0.050000,wdbc.I,569,5,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,true,-3.733265,5,true,10023,9263,545 392 74 218 431
GRASP_alpha=0.050000,wdbc.I,569,6,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,true,-3.600722,6,true,10168,777,74 431 545 516 300 229
GRASP_FI_alpha=0.050000,wdbc.I,569,6,0.0500,STANDARD,FIRST_IMPROVING,,,,10000,10,true,-3.600328,6,true,10270,1023,324 300 516 545 229 204
RPG_p=20,wdbc.I,569,6,-1.0000,RPG,BEST_IMPROVING,,,20,10000,10,true,-3.600328,6,true,10629,881,324 229 545 516 300 204
GRASP_POP_alpha=0.050000,wdbc.I,569,6,0.0500,STANDARD+POP,BEST_IMPROVING,,,,10000,10,true,-3.600722,6,true,11069,1282,300 516 545 74 431 229
GRASP_WLS_alpha=0.050000,wdbc.I,569,6,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,true,-3.612567,6,true,10074,417,488 433 74 229 545 6
GRASP_alpha=0.050000,wdbc.I,569,20,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,true,-2.987933,20,true,19957,19957,434 6 512 563 485 204 428 461 301 271 433 14 74 167 339 487 320 338 545 152
GRASP_FI_alpha=0.050000,wdbc.I,569,20,0.0500,STANDARD,FIRST_IMPROVING,,,,10000,10,true,-2.984828,20,true,15261,15261,433 320 6 563 271 339 485 204 429 212 487 74 229 36 301 338 351 406 545 167
RPG_p=20,wdbc.I,569,20,-1.0000,RPG,BEST_IMPROVING,,,20,10000,10,true,-2.983464,20,true,18933,18933,434 433 36 301 563 229 461 362 351 6 431 340 487 428 339 556 271 167 543 485
GRASP_POP_alpha=0.050000,wdbc.I,569,20,0.0500,STANDARD+POP,BEST_IMPROVING,,,,10000,10,false,-2.982138,20,true,19042,19042,433 229 204 6 320 545 301 36 485 461 434 428 74 271 487 351 338 339 563 167
GRASP_WLS_alpha=0.050000,wdbc.I,569,20,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,true,-2.999824,20,true,10194,5712,488 433 74 512 545 6 320 521 428 485 340 338 212 30 301 14 434 271 167 108
GRASP_alpha=0.050000,wdbc.I,569,25,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,true,-2.867785,25,true,17299,17299,487 229 545 206 434 6 428 212 320 301 167 351 452 433 340 405 152 271 473 339 563 204 485 36 74
GRASP_FI_alpha=0.050000,wdbc.I,569,25,0.0500,STANDARD,FIRST_IMPROVING,,,,10000,10,true,-2.869653,25,true,11609,11609,487 74 433 6 320 429 229 204 485 461 271 167 405 152 301 467 36 104 351 361 339 406 452 54 563
RPG_p=20,wdbc.I,569,25,-1.0000,RPG,BEST_IMPROVING,,,20,10000,10,true,-2.878063,25,true,38206,38206,405 229 148 158 543 351 461 301 342 43 433 285 320 487 6 152 362 206 167 339 563 485 177 364 514
GRASP_POP_alpha=0.050000,wdbc.I,569,25,0.0500,STANDARD+POP,BEST_IMPROVING,,,,10000,10,true,-2.868025,25,true,15209,15209,206 79 485 563 428 301 461 340 271 433 452 351 339 434 6 487 361 152 167 473 405 36 320 229 54
GRASP_WLS_alpha=0.050000,wdbc.I,569,25,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,true,-2.885078,25,true,10214,9365,167 362 392 431 324 369 43 6 361 485 206 433 148 229 429 563 301 212 351 452 342 152 514 473 487
GRASP_alpha=0.050000,wine.i,178,3,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,false,-2.806293,3,true,10,10,148 106 35
GRASP_FI_alpha=0.050000,wine.i,178,3,0.0500,STANDARD,FIRST_IMPROVING,,,,10000,10,false,-2.806293,3,true,18,18,106 35 148
RPG_p=20,wine.i,178,3,-1.0000,RPG,BEST_IMPROVING,,,20,10000,10,false,-2.806293,3,true,14,14,106 35 148
GRASP_POP_alpha=0.050000,wine.i,178,3,0.0500,STANDARD+POP,BEST_IMPROVING,,,,10000,10,false,-2.806293,3,true,11,11,35 106 148
GRASP_WLS_alpha=0.050000,wine.i,178,3,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,false,-2.806293,3,true,7944,4,35 148 106
GRASP_alpha=0.050000,wine.i,178,4,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,false,-2.674532,4,true,169,169,81 88 174 48
GRASP_FI_alpha=0.050000,wine.i,178,4,0.0500,STANDARD,FIRST_IMPROVING,,,,10000,10,false,-2.674532,4,true,48,48,174 81 48 88
RPG_p=20,wine.i,178,4,-1.0000,RPG,BEST_IMPROVING,,,20,10000,10,false,-2.674532,4,true,47,47,81 174 48 88
GRASP_POP_alpha=0.050000,wine.i,178,4,0.0500,STANDARD+POP,BEST_IMPROVING,,,,10000,10,true,-2.694111,4,true,10005,26,35 106 5 148
GRASP_WLS_alpha=0.050000,wine.i,178,4,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,true,-2.674532,4,true,10003,194,81 174 48 88
GRASP_alpha=0.050000,wine.i,178,5,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,false,-2.571384,5,true,34,34,56 148 34 88 81
GRASP_FI_alpha=0.050000,wine.i,178,5,0.0500,STANDARD,FIRST_IMPROVING,,,,10000,10,false,-2.571384,5,true,21,21,34 148 56 88 81
RPG_p=20,wine.i,178,5,-1.0000,RPG,BEST_IMPROVING,,,20,10000,10,false,-2.571384,5,true,125,125,148 88 34 56 81
GRASP_POP_alpha=0.050000,wine.i,178,5,0.0500,STANDARD+POP,BEST_IMPROVING,,,,10000,10,true,-2.587828,5,true,10028,72,35 5 88 97 174
GRASP_WLS_alpha=0.050000,wine.i,178,5,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,true,-2.571384,5,true,10004,170,81 148 56 88 34
GRASP_alpha=0.050000,wine.i,178,6,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,false,-2.488360,6,true,94,94,34 88 56 163 81 148
GRASP_FI_alpha=0.050000,wine.i,178,6,0.0500,STANDARD,FIRST_IMPROVING,,,,10000,10,false,-2.488360,6,true,55,55,81 148 88 163 34 56
RPG_p=20,wine.i,178,6,-1.0000,RPG,BEST_IMPROVING,,,20,10000,10,false,-2.488360,6,true,42,42,148 56 88 34 163 81
GRASP_POP_alpha=0.050000,wine.i,178,6,0.0500,STANDARD+POP,BEST_IMPROVING,,,,10000,10,false,-2.488360,6,true,51,51,148 56 34 88 81 163
GRASP_WLS_alpha=0.050000,wine.i,178,6,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,true,-2.488360,6,true,10004,72,34 163 81 56 88 148
GRASP_alpha=0.050000,wine.i,178,20,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,false,-1.915264,20,true,3697,3697,35 148 5 162 102 97 56 78 12 61 149 124 25 158 53 131 116 82 107 138
GRASP_FI_alpha=0.050000,wine.i,178,20,0.0500,STANDARD,FIRST_IMPROVING,,,,10000,10,false,-1.915264,20,true,2678,2678,148 102 97 78 5 162 56 61 149 124 25 158 12 53 82 116 107 131 138 35
RPG_p=20,wine.i,178,20,-1.0000,RPG,BEST_IMPROVING,,,20,10000,10,false,-1.915264,20,true,3868,3868,148 56 162 78 116 5 102 25 124 158 12 149 61 97 35 53 131 107 82 138
GRASP_POP_alpha=0.050000,wine.i,178,20,0.0500,STANDARD+POP,BEST_IMPROVING,,,,10000,10,true,-1.915375,20,true,10896,9924,5 97 78 148 56 162 61 12 120 159 43 116 25 131 82 107 53 24 138 149
GRASP_WLS_alpha=0.050000,wine.i,178,20,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,true,-1.919791,20,true,10040,903,35 148 106 56 162 102 97 131 53 91 12 78 61 25 149 124 138 158 5 82
GRASP_alpha=0.050000,wine.i,178,25,0.0500,STANDARD,BEST_IMPROVING,,,,10000,10,false,-1.790367,25,true,1045,1045,148 56 163 91 53 97 78 162 61 25 12 124 159 165 131 5 82 43 59 109 24 125 79 150 104
